"ANNO_INF","DPTO_CARGA","CODIGO_SED","DIVIPOLA_MUNICIPIO","CTE_ID_SECTOR","CTE_ID_ZONA","TOTAL_SEDES"
2022,13,3767,13650,1,1,2
2022,13,3767,13654,1,1,15
2022,13,3767,13657,1,1,16
2022,13,3767,13657,1,2,18
2022,13,3767,13667,1,1,5
2022,13,3767,13670,1,1,10
2022,13,3767,13670,1,2,38
2022,13,3767,13673,1,1,4
2022,13,3767,13683,1,1,4
2022,13,3767,13683,1,2,2
2022,13,3767,13688,1,1,6
2022,86,3826,86865,1,2,76
2022,86,3826,86757,1,2,57
2022,86,3826,86749,1,2,7
2022,86,3826,86755,1,2,8
2022,86,3826,86760,1,2,9
2022,86,3826,86885,1,2,62
2022,88,3827,88564,1,2,5
2022,91,3828,91001,1,2,28
2022,91,3828,91536,1,2,6
2022,91,3828,91530,1,2,4
2022,91,3828,91430,1,2,1
2022,94,3829,94885,1,2,3
2022,94,3829,94886,1,2,6
2022,94,3829,94001,1,2,32
2022,94,3829,94884,1,2,14
2022,94,3829,94883,1,2,10
2022,94,3829,94887,1,2,3
2022,94,3829,94888,1,2,4
2022,94,3829,94343,1,2,16
2022,95,3830,95001,1,2,113
2022,95,3830,95025,1,2,64
2022,97,3831,97161,1,2,8
2022,97,3831,97511,1,2,18
2022,97,3831,97666,1,2,9
2022,99,3832,99624,1,2,9
2022,99,3832,99624,1,1,2
2022,99,3832,99773,1,1,1
2022,5,3759,5001,2,2,4
2022,5,3758,5607,2,2,4
2022,5,3761,5266,2,2,2
2022,5,7740,5631,2,2,10
2022,5,3758,5380,2,2,4
2022,5,3761,5266,2,1,55
2022,5,3758,5380,2,1,18
2022,5,3758,5030,2,1,1
2022,5,3758,5034,2,1,1
2022,5,3758,5042,2,1,2
2022,5,7692,5045,2,1,10
2022,5,3758,5051,2,1,1
2022,5,3758,5079,2,1,3
2022,5,3760,5088,2,1,82
2022,5,3758,5101,2,1,2
2022,5,3758,5129,2,1,10
2022,5,3758,5148,2,1,5
2022,5,3758,5148,2,2,1
2022,5,3758,5154,2,1,6
2022,5,3758,5172,2,1,3
2022,5,3758,5197,2,1,1
2022,5,3758,5212,2,1,8
2022,5,3758,5212,2,2,2
2022,5,3758,5237,2,1,4
2022,5,3758,5250,2,1,4
2022,5,3758,5264,2,1,2
2022,5,3758,5318,2,2,2
2022,5,3758,5318,2,1,2
2022,5,3762,5360,2,1,51
2022,5,3758,5376,2,2,2
2022,5,3758,5376,2,1,8
2022,5,3758,5400,2,1,2
2022,5,3758,5440,2,1,7
2022,5,3758,5495,2,1,1
2022,5,3758,5541,2,2,1
2022,5,3758,5579,2,1,3
2022,5,3758,5604,2,1,1
2022,5,3758,5607,2,1,1
2022,5,7609,5615,2,1,14
2022,5,7609,5615,2,2,8
2022,5,7740,5631,2,1,23
2022,5,3758,5664,2,1,1
2022,5,3758,5686,2,1,4
2022,5,3758,5697,2,1,4
2022,5,3758,5736,2,1,2
2022,5,3758,5761,2,1,1
2022,5,3758,5790,2,1,1
2022,5,3758,5847,2,1,1
2022,5,3758,5861,2,1,1
2022,5,3758,5887,2,1,4
2022,5,3758,5893,2,1,2
2022,5,3758,5895,2,1,1
2022,8,3764,8573,2,1,24
2022,8,3764,8573,2,2,2
2022,8,3960,8433,2,1,58
2022,8,3764,8078,2,1,17
2022,8,3764,8137,2,1,1
2022,8,3764,8141,2,1,2
2022,8,3764,8296,2,1,9
2022,8,3764,8372,2,1,4
2022,8,3764,8421,2,1,2
2022,8,3960,8433,2,2,2
2022,8,3764,8520,2,1,5
2022,8,3764,8549,2,1,1
2022,8,3764,8558,2,1,3
2022,8,3764,8560,2,1,2
2022,8,3764,8634,2,1,8
2022,8,3764,8638,2,1,17
2022,8,3764,8832,2,1,1
2022,8,3764,8849,2,1,1
2022,25,3785,25214,2,2,18
2022,25,3785,25799,2,1,10
2022,13,4910,13001,2,2,8
2022,13,3767,13140,2,1,1
2022,13,3767,13222,2,1,1
2022,13,3767,13244,2,1,7
2022,13,3768,13430,2,1,27
2022,13,3767,13433,2,1,2
2022,13,3767,13468,2,1,7
2022,13,3767,13473,1,1,1
2022,13,3767,13654,2,1,1
2022,13,3767,13657,2,1,5
2022,13,3767,13670,2,1,1
2022,13,3767,13688,2,1,3
2022,13,3767,13836,2,1,45
2022,13,3767,13836,2,2,2
2022,13,3767,13838,2,1,1
2022,13,3767,13873,2,1,2
2022,13,3767,13894,2,1,4
2022,15,3770,15001,2,1,108
2022,15,3770,15001,2,2,1
2022,15,3769,15204,2,2,2
2022,15,3769,15047,2,1,1
2022,15,3769,15087,2,1,2
2022,15,3769,15176,2,1,21
2022,15,3769,15204,2,1,1
2022,15,3771,15238,2,1,46
2022,15,3769,15244,2,1,1
2022,15,3769,15299,2,1,5
2022,15,3769,15322,2,1,2
2022,15,3769,15407,2,1,4
2022,15,3769,15455,2,1,1
2022,15,3769,15469,2,2,1
2022,15,3769,15469,2,1,3
2022,15,3769,15480,2,1,1
2022,15,3769,15491,2,1,3
2022,15,3769,15494,2,1,1
2022,15,3769,15516,2,1,6
2022,15,3769,15516,2,2,3
2022,15,3769,15537,2,1,1
2022,15,3769,15572,2,1,4
2022,15,3769,15599,2,1,3
2022,15,3769,15638,2,1,2
2022,15,3769,15646,2,1,3
2022,15,3769,15667,2,1,1
2022,15,3769,15686,2,1,2
2022,15,3769,15690,2,1,1
2022,15,3769,15693,2,1,2
2022,15,3769,15753,2,1,1
2022,15,3769,15757,2,1,2
2022,15,3772,15759,2,1,42
2022,15,3772,15759,2,2,4
2022,15,3769,15806,2,1,2
2022,15,3769,15814,2,1,1
2022,15,3769,15837,2,1,2
2022,15,3769,15861,2,1,2
2022,17,3774,17001,2,1,68
2022,17,3773,17873,2,1,13
2022,17,3773,17013,2,1,1
2022,17,3773,17042,2,1,2
2022,17,3773,17174,2,1,7
2022,17,3773,17380,2,1,12
2022,17,3773,17433,2,1,1
2022,17,3773,17486,2,1,1
2022,17,3773,17614,2,1,1
2022,17,3773,17777,2,1,1
2022,17,3773,17877,2,1,1
2022,18,3775,18247,2,1,1
2022,18,3775,18753,2,1,4
2022,19,3778,19001,2,1,109
2022,19,3777,19050,2,1,1
2022,19,3777,19130,2,1,2
2022,19,3777,19142,2,1,2
2022,19,3777,19300,2,1,1
2022,19,3777,19212,2,1,2
2022,19,3777,19256,2,2,2
2022,19,3777,19256,2,1,2
2022,19,3777,19455,2,1,4
2022,19,3777,19532,2,1,2
2022,19,3777,19548,2,1,4
2022,19,3777,19573,2,1,14
2022,19,3777,19698,2,1,16
2022,19,3777,19807,2,1,3
2022,19,3777,19845,2,1,3
2022,20,3779,20011,2,1,21
2022,20,3779,20013,2,1,13
2022,20,3779,20013,2,2,3
2022,20,3779,20045,2,1,3
2022,20,3779,20060,2,1,10
2022,20,3779,20175,2,1,1
2022,20,3779,20178,2,1,3
2022,20,3779,20228,2,1,4
2022,20,3779,20238,2,1,5
2022,20,3779,20250,2,1,6
2022,20,3779,20400,2,1,9
2022,20,3779,20517,2,1,2
2022,20,3779,20550,2,1,3
2022,20,3779,20621,2,1,4
2022,20,3779,20710,2,1,3
2022,20,3779,20750,2,1,3
2022,20,3779,20770,2,1,3
2022,23,3781,23068,2,1,4
2022,23,3781,23079,2,1,1
2022,23,3781,23090,2,1,1
2022,23,3781,23162,2,2,4
2022,23,3781,23182,2,1,7
2022,23,3781,23189,2,1,2
2022,23,3781,23300,2,1,1
2022,23,3781,23350,2,1,1
2022,23,3781,23419,2,2,1
2022,23,3781,23464,2,1,2
2022,23,3781,23466,2,1,17
2022,23,3781,23500,2,2,1
2022,23,3781,23555,2,1,7
2022,23,3781,23574,2,1,1
2022,23,3781,23580,2,2,1
2022,23,3781,23580,2,1,1
2022,23,3781,23586,2,2,1
2022,23,3784,23660,2,1,7
2022,23,3781,23670,2,2,2
2022,23,3781,23670,2,1,1
2022,23,3781,23672,2,2,1
2022,23,3781,23672,2,1,3
2022,23,3781,23675,2,2,1
2022,23,3781,23675,2,1,1
2022,23,3781,23678,2,1,3
2022,5,3758,5411,1,2,30
2022,5,3758,5425,1,2,18
2022,5,3758,5890,1,2,58
2022,5,3758,5467,1,2,23
2022,5,3758,5475,1,2,20
2022,5,3758,5480,1,2,36
2022,5,3758,5483,1,2,44
2022,5,3758,5490,1,2,124
2022,5,3758,5495,1,2,48
2022,5,3758,5501,1,2,9
2022,5,3758,5541,1,2,22
2022,5,3758,5543,1,2,38
2022,5,3758,5576,1,2,14
2022,5,3758,5579,1,2,23
2022,5,3758,5591,1,2,9
2022,5,3758,5604,1,2,60
2022,5,3758,5607,1,2,15
2022,5,7609,5615,1,2,24
2022,5,3758,5628,1,2,27
2022,5,7740,5631,1,2,4
2022,5,3758,5642,1,2,31
2022,5,3758,5647,1,2,25
2022,5,3758,5649,1,2,52
2022,5,3758,5656,1,2,25
2022,5,3758,5660,1,2,30
2022,5,3758,5664,1,2,23
2022,5,3758,5665,1,2,69
2022,5,3758,5670,1,2,47
2022,5,3758,5674,1,2,39
2022,5,3758,5690,1,2,45
2022,5,3758,5697,1,2,27
2022,5,3758,5736,1,2,24
2022,5,3758,5761,1,2,27
2022,5,3758,5789,1,2,32
2022,5,3758,5790,1,2,25
2022,5,3758,5809,1,2,13
2022,5,3763,5837,2,2,4
2022,5,3758,5842,1,2,35
2022,5,3758,5854,1,2,39
2022,5,3758,5856,1,2,9
2022,5,3758,5861,1,2,16
2022,5,3758,5873,1,2,24
2022,5,3758,5885,1,2,22
2022,5,3758,5887,1,2,44
2022,5,3758,5893,1,2,44
2022,5,3758,5895,1,2,59
2022,8,3764,8137,1,2,2
2022,8,3764,8141,1,2,3
2022,8,3764,8436,1,2,1
2022,8,3764,8520,1,2,1
2022,8,3764,8549,1,2,7
2022,8,3764,8558,1,2,1
2022,8,3764,8573,1,2,1
2022,8,3764,8638,1,2,14
2022,8,3764,8675,1,2,1
2022,8,3764,8685,1,2,2
2022,8,3764,8832,1,2,8
2022,13,3767,13006,1,2,67
2022,13,3767,13458,1,1,1
2022,13,3767,13458,1,2,41
2022,13,3767,13655,1,1,1
2022,13,3767,13042,1,2,15
2022,13,3767,13473,1,2,59
2022,13,3767,13600,1,2,17
2022,13,3767,13030,1,1,1
2022,13,3767,13140,1,2,8
2022,13,3767,13062,1,2,5
2022,13,3767,13062,1,1,1
2022,13,3767,13160,1,2,32
2022,13,3767,13188,1,2,7
2022,13,3767,13222,1,2,5
2022,13,3767,13248,1,2,5
2022,13,3767,13268,1,2,15
2022,13,3767,13300,1,2,14
2022,13,3767,13433,1,2,18
2022,13,3767,13440,1,2,18
2022,13,3767,13468,1,2,29
2022,13,3767,13780,1,2,12
2022,13,3767,13580,1,2,8
2022,13,3767,13490,1,2,17
2022,13,3767,13810,1,2,49
2022,13,3767,13810,1,1,2
2022,13,3767,13490,1,1,1
2022,13,3767,13647,1,2,1
2022,13,3767,13650,1,2,18
2022,13,3767,13654,1,2,13
2022,13,3767,13667,1,2,31
2022,13,3767,13268,1,1,2
2022,13,3767,13160,1,1,1
2022,13,3767,13673,1,2,8
2022,13,3767,13222,1,1,3
2022,13,3767,13688,1,2,79
2022,13,3767,13744,1,2,48
2022,13,3767,13620,1,2,2
2022,13,3767,13620,1,1,3
2022,13,3767,13836,1,2,6
2022,13,3767,13838,1,2,4
2022,13,3767,13873,1,2,4
2022,13,3767,13894,1,2,2
2022,15,3769,15861,1,2,19
2022,15,3770,15001,1,2,9
2022,15,3769,15236,1,2,9
2022,15,3769,15022,1,2,6
2022,15,3769,15047,1,2,35
2022,15,3769,15051,1,2,8
2022,15,3769,15087,1,2,15
2022,15,3769,15090,1,2,5
2022,15,3769,15092,1,2,7
2022,15,3769,15092,1,1,1
2022,15,3769,15097,1,2,19
2022,15,3769,15104,1,2,8
2022,15,3769,15106,1,2,13
2022,15,3769,15109,1,2,23
2022,15,3769,15442,1,2,26
2022,15,3769,15114,1,2,1
2022,15,3769,15131,1,2,9
2022,15,3769,15135,1,2,23
2022,15,3769,15162,1,2,9
2022,15,3769,15172,1,2,9
2022,15,3769,15176,1,2,22
2022,15,3769,15183,1,2,36
2022,15,3769,15185,1,2,14
2022,15,3769,15187,1,2,6
2022,15,3769,15189,1,2,8
2022,15,3769,15204,1,2,19
2022,15,3769,15212,1,2,22
2022,15,3769,15215,1,2,3
2022,15,3769,15218,1,2,15
2022,15,3769,15223,1,2,16
2022,15,3769,15224,1,2,4
2022,15,3769,15226,1,2,3
2022,15,3769,15232,1,1,1
2022,15,3771,15238,1,2,12
2022,15,3769,15244,1,2,21
2022,15,3769,15248,1,2,10
2022,15,3769,15272,1,2,8
2022,15,3769,15276,1,2,11
2022,15,3769,15293,1,2,11
2022,15,3769,15296,1,2,11
2022,15,3769,15299,1,2,14
2022,15,3769,15317,1,2,6
2022,15,3769,15322,1,2,6
2022,15,3769,15325,1,2,9
2022,15,3769,15367,1,2,15
2022,15,3769,15368,1,2,17
2022,15,3769,15377,1,2,21
2022,15,3769,15380,1,2,6
2022,15,3769,15401,1,2,9
2022,15,3769,15403,1,2,10
2022,15,3769,15407,1,2,12
2022,15,3769,15425,1,2,16
2022,15,3769,15455,1,2,20
2022,15,3769,15464,1,2,15
2022,15,3769,15466,1,2,7
2022,15,3769,15469,1,2,35
2022,15,3769,15476,1,2,8
2022,15,3769,15480,1,2,21
2022,15,3769,15491,1,2,7
2022,15,3769,15494,1,2,11
2022,15,3769,15500,1,2,4
2022,15,3769,15507,1,2,35
2022,15,3769,15681,1,2,30
2022,15,3769,15511,1,2,8
2022,15,3769,15514,1,2,21
2022,15,3769,15516,1,2,33
2022,15,3769,15518,1,2,6
2022,15,3769,15522,1,2,7
2022,15,3769,15531,1,2,35
2022,15,3769,15533,1,2,14
2022,15,3769,15537,1,2,10
2022,15,3769,15542,1,2,19
2022,15,3769,15550,1,2,12
2022,15,3769,15572,1,2,41
2022,15,3769,15580,1,2,24
2022,15,3769,15580,1,1,2
2022,15,3769,15599,1,2,14
2022,15,3769,15600,1,2,15
2022,15,3769,15621,1,2,12
2022,15,3769,15632,1,2,48
2022,15,3769,15638,1,2,4
2022,15,3769,15646,1,2,21
2022,15,3769,15660,1,2,5
2022,15,3769,15667,1,2,25
2022,15,3769,15673,1,2,23
2022,15,3769,15676,1,2,9
2022,15,3769,15686,1,2,8
2022,15,3769,15690,1,2,15
2022,15,3769,15693,1,2,14
2022,15,3769,15696,1,2,7
2022,15,3769,15720,1,2,14
2022,15,3769,15723,1,2,4
2022,15,3769,15740,1,2,13
2022,15,3769,15753,1,2,14
2022,15,3769,15755,1,2,33
2022,15,3769,15757,1,2,18
2022,15,3769,15761,1,2,7
2022,15,3769,15761,1,1,1
2022,15,3769,15762,1,2,7
2022,15,3769,15763,1,2,19
2022,15,3769,15764,1,2,10
2022,15,3769,15774,1,2,11
2022,15,3769,15776,1,2,12
2022,15,3769,15778,1,2,10
2022,15,3769,15790,1,2,18
2022,15,3769,15798,1,2,8
2022,15,3769,15806,1,2,11
2022,15,3769,15808,1,2,10
2022,15,3769,15810,1,2,8
2022,15,3769,15816,1,2,12
2022,15,3769,15820,1,2,4
2022,15,3769,15822,1,2,14
2022,15,3769,15832,1,2,6
2022,15,3769,15835,1,2,15
2022,15,3769,15837,1,2,15
2022,15,3769,15839,1,2,9
2022,15,3769,15842,1,2,22
2022,15,3769,15879,1,2,6
2022,17,3774,17001,1,2,43
2022,17,3773,17013,1,2,57
2022,17,3773,17042,1,2,54
2022,17,3773,17050,1,2,26
2022,17,3773,17088,1,2,26
2022,17,3773,17174,1,2,21
2022,73,3815,73268,1,1,16
2022,73,3815,73270,1,1,1
2022,73,3815,73275,1,1,9
2022,73,3815,73283,1,1,9
2022,73,3815,73319,1,1,13
2022,73,3815,73347,1,1,2
2022,73,3815,73349,1,1,9
2022,73,3815,73352,1,2,31
2022,73,3815,73352,1,1,3
2022,73,3815,73408,1,1,8
2022,73,3815,73411,1,1,14
2022,73,3815,73443,1,1,11
2022,73,3815,73449,1,1,7
2022,73,3815,73483,1,1,5
2022,73,3815,73483,1,2,30
2022,73,3815,73504,1,1,5
2022,73,3815,73520,1,1,3
2022,73,3815,73547,1,1,2
2022,73,3815,73555,1,1,3
2022,73,3815,73563,1,1,3
2022,73,3815,73585,1,1,5
2022,73,3815,73616,1,1,3
2022,73,3815,73622,1,1,2
2022,73,3815,73624,1,1,6
2022,73,3815,73671,1,1,5
2022,73,3815,73671,1,2,11
2022,73,3815,73675,1,1,3
2022,73,3815,73678,1,1,3
2022,73,3815,73686,1,1,3
2022,73,3815,73770,1,1,1
2022,73,3815,73854,1,1,2
2022,73,3815,73861,1,1,7
2022,73,3815,73870,1,1,2
2022,73,3815,73873,1,1,2
2022,76,3818,76001,1,1,307
2022,76,3818,76001,1,2,47
2022,76,3818,76001,2,1,592
2022,76,3817,76020,1,1,3
2022,76,3817,76036,1,1,8
2022,76,3817,76041,1,1,7
2022,76,3817,76054,1,1,3
2022,76,3817,76100,1,1,5
2022,76,3819,76109,1,1,63
2022,76,3819,76109,2,1,109
2022,76,3819,76109,1,2,151
2022,76,3820,76111,1,1,28
2022,76,3817,76113,1,2,36
2022,76,3817,76113,1,1,5
2022,76,3817,76122,1,1,11
2022,76,3817,76126,1,1,5
2022,76,3817,76130,1,1,6
2022,76,3817,76130,1,2,25
2022,76,3821,76147,1,1,30
2022,76,3817,76233,1,1,6
2022,76,3817,76243,1,1,3
2022,76,3817,76246,1,1,4
2022,76,3817,76248,1,1,12
2022,76,3817,76250,1,1,5
2022,76,3817,76275,1,1,15
2022,76,3817,76306,1,1,5
2022,76,3817,76318,1,1,6
2022,76,4815,76364,1,1,14
2022,76,4815,76364,1,2,60
2022,76,3817,76377,1,1,4
2022,76,3817,76400,1,1,12
2022,76,3817,76403,1,1,6
2022,76,3817,76497,1,1,5
2022,76,3822,76520,1,1,65
2022,76,3822,76520,2,1,101
2022,76,3817,76563,1,1,14
2022,76,3817,76606,1,1,4
2022,76,3817,76616,1,1,3
2022,76,3817,76622,1,1,12
2022,76,3817,76670,1,1,4
2022,76,3817,76736,1,1,17
2022,76,3817,76823,1,1,8
2022,76,3817,76828,1,1,5
2022,76,3823,76834,1,1,43
2022,76,3817,76845,1,1,3
2022,76,3817,76863,1,1,1
2022,76,3817,76869,1,1,4
2022,76,3817,76890,1,1,4
2022,76,4832,76892,1,1,22
2022,76,3817,76895,1,2,5
2022,76,3817,76895,1,1,14
2022,81,3824,81001,1,1,24
2022,81,3824,81065,1,1,7
2022,81,3824,81220,1,1,3
2022,81,3824,81300,1,1,3
2022,81,3824,81591,1,1,3
2022,81,3824,81591,1,2,9
2022,81,3824,81736,1,1,19
2022,81,3824,81794,1,1,16
2022,18,3776,18001,1,2,99
2022,18,3775,18029,1,1,2
2022,18,3775,18094,1,1,3
2022,18,3775,18256,1,1,4
2022,18,3775,18410,1,1,2
2022,18,3775,18460,1,1,2
2022,18,3775,18479,1,1,3
2022,18,3775,18756,1,1,1
2022,85,4841,85001,1,1,25
2022,85,3825,85010,1,1,10
2022,85,3825,85015,1,1,1
2022,85,3825,85015,1,2,7
2022,85,3825,85125,1,1,3
2022,85,3825,85125,1,2,58
2022,85,3825,85136,1,1,1
2022,85,3825,85139,1,1,5
2022,85,3825,85162,1,1,4
2022,85,3825,85225,1,1,1
2022,85,3825,85230,1,1,2
2022,85,3825,85250,1,1,12
2022,85,3825,85263,1,1,4
2022,85,3825,85279,1,1,1
2022,85,3825,85300,1,1,1
2022,85,3825,85315,1,1,1
2022,85,3825,85325,1,1,2
2022,85,3825,85400,1,1,1
2022,85,3825,85410,1,1,3
2022,85,3825,85430,1,1,3
2022,85,3825,85440,1,1,7
2022,86,3826,86001,1,1,10
2022,86,3826,86001,2,1,7
2022,86,3826,86219,1,1,2
2022,86,3826,86320,1,1,8
2022,86,3826,86568,1,1,17
2022,86,3826,86568,1,2,133
2022,86,3826,86573,1,1,7
2022,86,3826,86573,1,2,89
2022,86,3826,86749,1,1,5
2022,86,3826,86755,1,1,4
2022,86,3826,86757,1,1,4
2022,86,3826,86760,1,1,1
2022,86,3826,86865,1,1,6
2022,86,3826,86885,1,1,6
2022,88,3827,88001,1,2,9
2022,88,3827,88001,1,1,8
2022,91,3828,91001,1,1,11
2022,91,3828,91669,1,2,12
2022,91,3828,91263,1,2,8
2022,91,3828,91405,1,2,7
2022,91,3828,91407,1,2,19
2022,91,3828,91460,1,2,7
2022,91,3828,91540,1,2,13
2022,91,3828,91540,1,1,2
2022,91,3828,91798,1,2,12
2022,94,3829,94001,1,1,6
2022,95,3830,95001,1,1,14
2022,95,3830,95015,1,2,24
2022,95,3830,95025,1,1,1
2022,95,3830,95200,1,2,18
2022,97,3831,97001,1,1,7
2022,97,3831,97001,1,2,79
2022,97,3831,97889,1,2,6
2022,99,3832,99001,1,1,8
2022,99,3832,99524,1,1,3
2022,99,3832,99001,1,2,16
2022,99,3832,99001,2,1,4
2022,99,3832,99524,1,2,19
2022,99,3832,99773,1,2,190
2022,5,3761,5266,1,2,5
2022,5,3758,5002,1,2,64
2022,5,3758,5004,1,2,9
2022,5,3758,5021,1,2,12
2022,5,3758,5030,1,2,17
2022,5,3758,5031,1,2,57
2022,5,3758,5858,1,2,29
2022,5,3758,5036,1,2,5
2022,5,3758,5686,1,2,58
2022,5,3758,5038,1,2,36
2022,5,3758,5040,1,2,62
2022,5,3758,5042,1,2,37
2022,5,3758,5044,1,2,17
2022,5,7692,5045,1,2,48
2022,5,3758,5051,1,2,65
2022,5,3758,5659,1,2,33
2022,5,3758,5055,1,2,43
2022,5,3758,5059,1,2,6
2022,5,3758,5079,1,2,43
2022,5,3758,5086,1,2,12
2022,5,3758,5658,1,2,5
2022,5,3760,5088,1,2,7
2022,5,3758,5091,1,2,26
2022,5,3758,5093,1,2,39
2022,5,3758,5107,1,2,35
2022,5,3758,5113,1,2,27
2022,5,3758,5120,1,2,47
2022,5,3758,5154,1,2,59
2022,5,3758,5125,1,2,19
2022,5,3758,5129,1,2,14
2022,5,3758,5134,1,2,45
2022,5,3758,5138,1,2,56
2022,5,3758,5145,1,2,16
2022,5,3758,5172,1,2,32
2022,5,3758,5150,1,2,5
2022,5,3758,5190,1,2,9
2022,5,3758,5197,1,2,57
2022,5,3758,5652,1,2,23
2022,5,3758,5652,1,1,1
2022,5,3758,5206,1,2,19
2022,5,3758,5234,1,2,78
2022,5,3758,5237,1,2,16
2022,5,3758,5240,1,2,31
2022,5,3758,5250,1,2,76
2022,5,3758,5264,1,2,12
2022,5,3758,5282,1,2,29
2022,5,3758,5284,1,2,83
2022,5,3758,5306,1,2,12
2022,5,3758,5308,1,2,24
2022,5,3758,5310,1,2,16
2022,5,3758,5315,1,2,17
2022,5,3758,5318,1,2,29
2022,5,3758,5321,1,2,6
2022,5,3758,5667,1,2,48
2022,5,3758,5347,1,2,12
2022,5,3758,5353,1,2,9
2022,5,3758,5361,1,2,104
2022,5,3758,5364,1,2,18
2022,5,3758,5368,1,2,26
2022,5,3758,5376,1,2,16
2022,5,3758,5585,1,2,18
2022,5,3758,5400,1,2,24
2022,52,3798,52885,1,1,2
2022,54,3802,54001,1,1,157
2022,54,3802,54001,2,1,194
2022,54,3801,54003,1,1,5
2022,54,3801,54051,1,1,1
2022,54,3801,54099,1,1,2
2022,54,3801,54109,1,1,2
2022,54,3801,54125,1,1,2
2022,54,3801,54128,1,1,4
2022,54,3801,54172,1,1,4
2022,54,3801,54174,1,1,5
2022,54,3801,54206,1,1,7
2022,54,3801,54223,1,1,3
2022,54,3801,54239,1,1,1
2022,54,3801,54245,1,1,3
2022,54,3801,54245,1,2,94
2022,54,3801,54250,1,1,4
2022,54,3801,54261,1,1,4
2022,54,3801,54313,1,1,1
2022,54,3801,54344,1,1,3
2022,54,3801,54347,1,1,1
2022,54,3801,54377,1,1,1
2022,54,3801,54398,1,1,2
2022,54,3801,54405,1,1,19
2022,54,3801,54418,1,1,1
2022,54,3801,54480,1,1,3
2022,54,3801,54498,1,1,30
2022,54,3801,54498,1,2,87
2022,54,3801,54518,1,1,18
2022,54,3801,54520,1,1,2
2022,54,3801,54599,1,1,3
2022,54,3801,54660,1,1,4
2022,54,3801,54670,1,1,2
2022,54,3801,54673,1,1,2
2022,54,3801,54680,1,1,2
2022,54,3801,54720,1,1,4
2022,54,3801,54743,1,1,2
2022,54,3801,54800,1,1,2
2022,54,3801,54810,1,1,9
2022,54,3801,54820,1,1,2
2022,54,3801,54871,1,1,2
2022,54,3801,54874,1,1,23
2022,63,3804,63001,1,1,55
2022,63,3803,63111,1,1,1
2022,63,3803,63130,1,1,12
2022,63,3803,63190,1,1,6
2022,63,3803,63212,1,1,1
2022,63,3803,63272,1,1,3
2022,63,3803,63302,1,1,5
2022,63,3803,63401,1,1,8
2022,63,3803,63470,1,1,11
2022,63,3803,63548,1,1,3
2022,63,3803,63594,1,1,10
2022,63,3803,63690,1,1,3
2022,66,3806,66001,1,1,74
2022,66,3806,66001,1,2,98
2022,66,3805,66045,1,1,5
2022,66,3805,66075,1,1,1
2022,66,3805,66088,1,1,7
2022,66,3807,66170,1,1,46
2022,66,3807,66170,1,2,27
2022,66,3805,66318,1,1,3
2022,66,3805,66383,1,1,3
2022,66,3805,66400,1,1,11
2022,66,3805,66400,1,2,3
2022,66,3805,66440,1,1,6
2022,66,3805,66456,1,1,2
2022,66,3805,66572,1,1,3
2022,66,3805,66594,1,1,6
2022,66,3805,66682,1,1,23
2022,66,3805,66682,1,2,43
2022,66,3805,66687,1,1,4
2022,68,3809,68001,1,1,100
2022,68,3809,68001,2,1,145
2022,68,3808,68013,1,1,1
2022,68,3808,68020,1,1,2
2022,68,3808,68051,1,1,1
2022,68,3808,68077,1,1,5
2022,68,3808,68079,1,1,2
2022,68,3810,68081,1,1,54
2022,68,3808,68092,1,1,1
2022,68,3808,68101,1,1,1
2022,68,3808,68121,1,1,1
2022,68,3808,68132,1,1,2
2022,68,3808,68147,1,1,1
2022,68,3808,68152,1,1,1
2022,68,3808,68152,1,2,28
2022,68,3808,68160,1,1,1
2022,68,3808,68162,1,1,1
2022,68,3808,68167,1,1,4
2022,68,3808,68169,1,1,2
2022,68,3808,68176,1,1,1
2022,68,3808,68179,1,1,1
2022,68,3808,68190,1,1,3
2022,68,3808,68207,1,1,2
2022,68,3808,68209,1,1,1
2022,68,3808,68211,1,1,4
2022,68,3808,68217,1,1,1
2022,68,3808,68229,1,1,3
2022,68,3808,68235,1,1,2
2022,68,3808,68245,1,1,2
2022,68,3808,68250,1,1,2
2022,68,3808,68255,1,1,4
2022,68,3808,68264,1,1,2
2022,68,3808,68266,1,1,2
2022,68,3808,68271,1,1,1
2022,68,3811,68276,1,1,40
2022,68,3808,68296,1,1,2
2022,68,3808,68298,1,1,1
2022,68,3812,68307,1,1,24
2022,68,3812,68307,1,2,34
2022,68,3808,68318,1,1,1
2022,68,3808,68320,1,1,3
2022,68,3808,68322,1,1,1
2022,68,3808,68324,1,1,1
2022,68,3808,68327,1,1,1
2022,68,3808,68344,1,1,1
2022,68,3808,68344,1,2,9
2022,68,3808,68368,1,1,1
2022,68,3808,68370,1,2,7
2022,68,3808,68377,1,1,2
2022,68,3808,68385,1,1,1
2022,68,3808,68397,1,1,1
2022,68,3808,68406,1,1,2
2022,68,3808,68418,1,1,2
2022,68,3808,68425,1,1,1
2022,68,3808,68432,1,1,8
2022,68,3808,68444,1,1,1
2022,68,3808,68464,1,1,1
2022,68,3808,68468,1,2,25
2022,68,3808,68468,1,1,1
2022,68,3808,68498,1,1,1
2022,68,3808,68500,1,1,2
2022,68,3808,68502,1,1,3
2022,68,3808,68522,1,1,1
2022,68,3808,68524,1,1,1
2022,68,3808,68533,1,1,1
2022,68,4700,68547,1,1,16
